# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362439,328,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362439,389,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362439,475,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362439,735,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362439,819,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362439,926,11,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362439,986,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362439,989,11,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362439,1056,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362439,1281,14,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362597,1,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362597,127,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362614,1,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362614,35,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362614,89,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362614,97,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362614,142,4,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362615,1,4,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362615,17,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362616,1,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362616,74,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362617,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362618,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362618,29,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362618,124,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362653,1,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362653,42,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362653,70,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362653,103,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362653,123,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362653,145,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362653,169,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362654,1,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362655,1,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362655,3,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362657,1,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362657,6,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362657,36,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362657,154,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362657,182,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362695,1,0,0.00,HLT_PFJet80_v22/0,ONE,L1_SingleJet60/0.00
362695,5,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362695,89,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362696,1,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362696,655,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362696,659,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362696,680,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362696,783,11,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362696,856,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362696,872,11,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362696,873,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362696,879,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362696,888,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362696,891,11,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362696,907,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362696,959,13,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362696,1130,14,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362696,1474,15,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362698,1,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362698,7,15,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362698,126,17,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362720,1,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362720,80,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362720,148,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362720,175,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362720,190,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362720,193,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362720,325,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362727,1,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362728,1,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362728,53,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362728,55,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362728,63,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362728,137,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362728,146,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362728,214,11,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362728,349,13,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362757,1,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362757,70,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362758,1,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362760,1,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362760,473,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362760,529,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362760,670,11,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
